Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
JH535735,12/08/2024 08:30:00 PM,029XX S DEARBORN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0133,001,3,35,08B,1176459,1885004,2024,12/21/2024 03:40:46 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JH535494,12/08/2024 05:13:00 PM,029XX S STATE ST,THEFT,$500 AND UNDER,SIDEWALK,false,false,0133,001,3,35,06,1176763,1885284,2024,12/21/2024 03:40:46 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
JH534448,12/07/2024 07:18:00 PM,030XX S MICHIGAN AVE,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0133,001,3,35,24,1177690,1884693,2024,12/21/2024 03:40:46 PM,41.83892277,-87.623456415,POINT (-87.623456415 41.83892277)
JH539235,12/07/2024 10:00:00 AM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,4,35,14,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH549917,12/06/2024 08:00:00 AM,035XX S MICHIGAN AVE,THEFT,$500 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,06,1177772,1881665,2024,01/12/2025 03:41:05 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JH529635,12/03/2024 06:53:00 PM,001XX W 35TH ST,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0915,009,11,34,06,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH530089,12/03/2024 12:00:00 PM,0000X W 31ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0133,001,3,35,07,1176660,1884456,2024,12/21/2024 03:40:46 PM,41.838295721,-87.627243131,POINT (-87.627243131 41.838295721)
JH523445,11/27/2024 02:30:00 PM,033XX S MICHIGAN AVE,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08A,1177742,1882956,2024,12/21/2024 03:40:46 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JH523832,11/27/2024 02:00:00 PM,0000X W 35TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APPLIANCE STORE,false,true,0213,002,3,35,26,1176707,1881798,2024,12/21/2024 03:40:46 PM,41.8310009,-87.627150851,POINT (-87.627150851 41.8310009)
JH521510,11/25/2024 05:30:00 PM,033XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08B,1177742,1882956,2024,12/21/2024 03:40:46 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JH516517,11/21/2024 04:30:00 PM,001XX E 35TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,false,false,0211,002,3,35,11,1177924,1881826,2024,12/21/2024 03:40:46 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
JH515682,11/21/2024 01:50:00 AM,035XX S STATE ST,STALKING,SIMPLE,SIDEWALK,false,false,0213,002,3,35,08A,1176846,1881708,2024,12/21/2024 03:40:46 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
JH515149,11/20/2024 02:00:00 PM,035XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,false,false,0212,002,3,35,26,1177775,1881580,2024,12/21/2024 03:40:46 PM,41.830378532,-87.62323894,POINT (-87.62323894 41.830378532)
JH514669,11/20/2024 09:45:00 AM,032XX S MICHIGAN AVE,BATTERY,SIMPLE,MEDICAL / DENTAL OFFICE,false,false,0211,002,3,35,08B,1177727,1883504,2024,12/21/2024 03:40:46 PM,41.835659225,-87.623356707,POINT (-87.623356707 41.835659225)
JH514558,11/19/2024 09:00:00 PM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,4,35,14,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH511956,11/18/2024 07:00:00 AM,0000X E 35TH ST,ASSAULT,SIMPLE,CTA STATION,true,false,0211,002,3,35,08A,1177046,1881845,2024,12/21/2024 03:40:46 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
JH510150,11/15/2024 09:00:00 PM,029XX S DEARBORN ST,SEX OFFENSE,OTHER,APARTMENT,false,true,0133,001,3,35,17,1176459,1885004,2024,12/21/2024 03:40:46 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JH509508,11/15/2024 07:17:00 PM,001XX W 35TH ST,ROBBERY,ARMED - HANDGUN,CTA TRAIN,false,false,0915,009,11,34,03,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH507613,11/13/2024 09:00:00 PM,033XX S MICHIGAN AVE,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,02,1177742,1882956,2024,12/21/2024 03:40:46 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JH505096,11/12/2024 10:00:00 AM,029XX S DEARBORN ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0133,001,3,35,05,1176459,1885004,2024,12/21/2024 03:40:46 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JH504566,11/11/2024 04:34:00 PM,035XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,26,1177772,1881665,2024,12/21/2024 03:40:46 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JH502994,11/10/2024 07:00:00 PM,032XX S MICHIGAN AVE,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0211,002,3,35,03,1177723,1883635,2024,12/21/2024 03:40:46 PM,41.83601879,-87.623367411,POINT (-87.623367411 41.83601879)
JH502163,11/10/2024 01:00:00 AM,029XX S WABASH AVE,THEFT,THEFT FROM MOTOR VEHICLE,SIDEWALK,false,false,0133,001,3,35,06,1177212,1885191,2024,12/21/2024 03:40:46 PM,41.840300147,-87.625195361,POINT (-87.625195361 41.840300147)
JH499720,11/08/2024 12:48:00 AM,031XX S MICHIGAN AVE,NARCOTICS,POSSESS - CRACK,GAS STATION,true,false,0211,002,3,35,18,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH487241,10/29/2024 11:30:00 AM,035XX S MICHIGAN AVE,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,08B,1177772,1881665,2024,12/21/2024 03:40:46 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JH483147,10/26/2024 06:00:00 AM,032XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0211,002,3,35,07,1176810,1883504,2024,12/21/2024 03:40:46 PM,41.835679975,-87.626721452,POINT (-87.626721452 41.835679975)
JH482912,10/25/2024 11:05:00 PM,0000X E 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0211,002,3,35,08B,1177046,1881845,2024,12/21/2024 03:40:46 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
JH482264,10/25/2024 01:26:00 PM,001XX E 35TH ST,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,0211,002,3,35,18,1177911,1881826,2024,12/21/2024 03:40:46 PM,41.831050489,-87.622732491,POINT (-87.622732491 41.831050489)
JH481573,10/24/2024 06:00:00 PM,0000X W 31ST ST,THEFT,OVER $500,SIDEWALK,false,false,0133,001,3,35,06,1176660,1884456,2024,12/21/2024 03:40:46 PM,41.838295721,-87.627243131,POINT (-87.627243131 41.838295721)
JH500620,10/21/2024 08:53:00 PM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0133,001,4,35,11,1177743,1884654,2024,12/21/2024 03:40:46 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
JH476135,10/20/2024 09:23:00 PM,001XX E 35TH ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0211,002,3,35,15,1177886,1881825,2024,12/21/2024 03:40:46 PM,41.831048313,-87.622824247,POINT (-87.622824247 41.831048313)
JH476062,10/20/2024 07:30:00 PM,034XX S MICHIGAN AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,0211,002,3,35,08B,1177758,1882209,2024,12/21/2024 03:40:46 PM,41.832104943,-87.623282237,POINT (-87.623282237 41.832104943)
JH476861,10/19/2024 02:30:00 PM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0133,001,4,35,11,1177743,1884654,2024,12/21/2024 03:40:46 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
JH473921,10/19/2024 01:47:00 AM,0000X W 30TH ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,CHA PARKING LOT / GROUNDS,false,false,0133,001,3,35,26,1176330,1884903,2024,12/21/2024 03:40:46 PM,41.839529762,-87.628440588,POINT (-87.628440588 41.839529762)
JH474207,10/18/2024 06:00:00 PM,035XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,14,1177772,1881665,2024,12/21/2024 03:40:46 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JH473685,10/18/2024 03:30:00 PM,033XX S FEDERAL ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0211,002,3,35,04B,1176173,1883043,2024,12/21/2024 03:40:46 PM,41.83442931,-87.629072664,POINT (-87.629072664 41.83442931)
JH472393,10/17/2024 08:05:00 PM,031XX S FEDERAL ST,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0211,002,3,35,06,1176202,1883969,2024,12/21/2024 03:40:46 PM,41.836969675,-87.628938394,POINT (-87.628938394 41.836969675)
JH471603,10/17/2024 09:30:00 AM,033XX S FEDERAL ST,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,0211,002,3,35,06,1176173,1883043,2024,12/21/2024 03:40:46 PM,41.83442931,-87.629072664,POINT (-87.629072664 41.83442931)
JH460609,10/08/2024 01:45:00 PM,030XX S STATE ST,BATTERY,SIMPLE,STREET,false,false,0133,001,3,35,08B,1176776,1884799,2024,12/21/2024 03:40:46 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
JH460206,10/08/2024 08:00:00 AM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,06,1177742,1882956,2024,12/21/2024 03:40:46 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JH459999,10/07/2024 07:00:00 PM,031XX S FEDERAL ST,THEFT,OVER $500,SCHOOL - PRIVATE GROUNDS,false,false,0211,002,3,35,06,1176202,1883983,2024,12/21/2024 03:40:46 PM,41.837008092,-87.628937973,POINT (-87.628937973 41.837008092)
JH459657,10/07/2024 01:30:00 PM,0000X W 33RD ST,THEFT,OVER $500,SIDEWALK,false,false,0211,002,3,35,06,1176410,1883127,2024,12/21/2024 03:40:46 PM,41.834654477,-87.628200527,POINT (-87.628200527 41.834654477)
JH462621,10/07/2024 11:00:00 AM,030XX S MICHIGAN AVE,THEFT,OVER $500,RESIDENCE - GARAGE,false,false,0133,001,4,35,06,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH463401,10/07/2024 11:00:00 AM,033XX S MICHIGAN AVE,BATTERY,SIMPLE,RESIDENCE,false,false,0211,002,3,35,08B,1177742,1882956,2024,12/21/2024 03:40:46 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JH455770,10/04/2024 04:30:00 PM,031XX S FEDERAL ST,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1176202,1883969,2024,12/21/2024 03:40:46 PM,41.836969675,-87.628938394,POINT (-87.628938394 41.836969675)
JH455585,10/04/2024 02:17:00 PM,034XX S STATE ST,CRIMINAL TRESPASS,TO LAND,COLLEGE / UNIVERSITY - GROUNDS,true,false,0211,002,3,35,26,1176835,1882220,2024,12/21/2024 03:40:46 PM,41.832156013,-87.626668478,POINT (-87.626668478 41.832156013)
JH455137,10/04/2024 08:40:00 AM,031XX S MICHIGAN AVE,THEFT,OVER $500,GAS STATION,false,false,0211,002,3,35,06,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH453441,10/02/2024 09:20:00 PM,001XX W 31ST ST,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0914,009,11,35,14,1175957,1884439,2024,12/21/2024 03:40:46 PM,41.838264901,-87.629823265,POINT (-87.629823265 41.838264901)
JH467754,10/02/2024 07:00:00 PM,0000X W 33RD ST,THEFT,$500 AND UNDER,SCHOOL - PRIVATE BUILDING,false,false,0211,002,3,35,06,1176410,1883127,2024,12/21/2024 03:40:46 PM,41.834654477,-87.628200527,POINT (-87.628200527 41.834654477)
JH452285,10/01/2024 01:29:00 PM,0000X E 35TH ST,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,0211,002,3,35,14,1177046,1881845,2024,12/21/2024 03:40:46 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
JH448549,09/29/2024 10:10:00 AM,035XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0213,002,3,35,08B,1177772,1881692,2024,12/21/2024 03:40:46 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
JH448935,09/27/2024 11:15:00 AM,0000X W 33RD ST,THEFT,$500 AND UNDER,SIDEWALK,false,false,0211,002,3,35,06,1176410,1883127,2024,12/21/2024 03:40:46 PM,41.834654477,-87.628200527,POINT (-87.628200527 41.834654477)
JH445711,09/26/2024 08:10:00 PM,034XX S MICHIGAN AVE,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SCHOOL - PRIVATE BUILDING,false,false,0211,002,3,35,26,1177758,1882209,2024,12/21/2024 03:40:46 PM,41.832104943,-87.623282237,POINT (-87.623282237 41.832104943)
JH443591,09/24/2024 05:30:00 PM,001XX W 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0915,009,11,34,03,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH441668,09/23/2024 10:55:00 PM,001XX W 35TH ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,true,false,0915,009,11,34,24,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH441634,09/23/2024 10:55:00 PM,001XX W 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,true,false,0915,009,11,34,03,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH443650,09/23/2024 08:30:00 PM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,4,35,14,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH441064,09/23/2024 02:55:00 PM,029XX S FEDERAL ST,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,0133,001,3,35,08A,1176159,1885264,2024,12/21/2024 03:40:46 PM,41.840524223,-87.629057214,POINT (-87.629057214 41.840524223)
JH439681,09/22/2024 02:35:00 PM,035XX S LA SALLE ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0213,002,3,34,24,1175979,1881730,2024,12/21/2024 03:40:46 PM,41.830830693,-87.62982395,POINT (-87.62982395 41.830830693)
JH440752,09/22/2024 09:00:00 AM,029XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,3,35,07,1176763,1885284,2024,12/21/2024 03:40:46 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
JH433309,09/17/2024 06:46:00 PM,001XX W 35TH ST,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,false,false,0915,009,11,34,08B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH429638,09/15/2024 10:15:00 AM,001XX W 35TH ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0915,009,11,34,04B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH431008,09/15/2024 05:30:00 AM,032XX S MICHIGAN AVE,DECEPTIVE PRACTICE,COMPUTER FRAUD,COMMERCIAL / BUSINESS OFFICE,false,false,0211,002,3,35,11,1177727,1883504,2024,12/21/2024 03:40:46 PM,41.835659225,-87.623356707,POINT (-87.623356707 41.835659225)
JH427163,09/13/2024 01:50:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,RESIDENCE,false,false,0211,002,3,35,06,1177743,1882881,2024,12/21/2024 03:40:46 PM,41.833949303,-87.623316894,POINT (-87.623316894 41.833949303)
JH426144,09/11/2024 11:05:00 PM,031XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,0211,002,3,35,06,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH422642,09/10/2024 08:30:00 AM,029XX S STATE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0133,001,3,35,04A,1176821,1885258,2024,12/21/2024 03:40:46 PM,41.840492837,-87.626628136,POINT (-87.626628136 41.840492837)
JH422301,09/09/2024 10:30:00 PM,031XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",false,false,0211,002,3,35,26,1177703,1884170,2024,12/21/2024 03:40:46 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
JH421673,09/09/2024 01:25:00 PM,031XX S MICHIGAN AVE,THEFT,PURSE-SNATCHING,GAS STATION,false,false,0211,002,3,35,06,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH419950,09/08/2024 06:04:00 AM,029XX S FEDERAL ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,0133,001,3,35,08B,1176166,1885210,2024,12/21/2024 03:40:46 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
JH420356,09/08/2024 12:55:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,APARTMENT,false,false,0211,002,3,35,06,1177703,1884170,2024,12/21/2024 03:40:46 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
JH420742,09/07/2024 11:00:00 PM,001XX W 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,false,false,0915,009,11,34,03,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH418001,09/06/2024 02:00:00 PM,035XX S STATE ST,THEFT,OVER $500,STREET,false,false,0213,002,3,35,06,1176847,1881672,2024,12/21/2024 03:40:46 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
JH417556,09/05/2024 04:10:00 PM,029XX S FEDERAL ST,THEFT,OVER $500,STREET,false,false,0133,001,3,35,06,1176166,1885210,2024,12/21/2024 03:40:46 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
JH414477,09/04/2024 02:00:00 AM,035XX S STATE ST,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0213,002,3,35,06,1176846,1881708,2024,12/21/2024 03:40:46 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
JH415602,09/02/2024 08:00:00 PM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,0133,001,4,35,14,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH409931,08/31/2024 04:04:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0915,009,11,34,08B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH409307,08/30/2024 03:00:00 PM,034XX S MICHIGAN AVE,THEFT,OVER $500,SCHOOL - PRIVATE BUILDING,false,false,0211,002,3,35,06,1177758,1882209,2024,12/21/2024 03:40:46 PM,41.832104943,-87.623282237,POINT (-87.623282237 41.832104943)
JH412408,08/30/2024 12:00:00 AM,035XX S STATE ST,DECEPTIVE PRACTICE,COMPUTER FRAUD,BANK,false,false,0213,002,3,35,11,1176847,1881660,2024,12/21/2024 03:40:46 PM,41.830619057,-87.626641352,POINT (-87.626641352 41.830619057)
JH406807,08/29/2024 11:00:00 AM,030XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,0133,001,4,35,06,1177746,1884691,2024,12/21/2024 03:40:46 PM,41.838916012,-87.623250984,POINT (-87.623250984 41.838916012)
JH406781,08/29/2024 10:45:00 AM,001XX W 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0915,009,11,34,08B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JH406063,08/28/2024 03:30:00 PM,031XX S MICHIGAN AVE,THEFT,OVER $500,GAS STATION,false,false,0211,002,3,35,06,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH404388,08/27/2024 12:30:00 PM,001XX W 33RD ST,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0915,009,11,34,06,1175704,1883105,2024,12/21/2024 03:40:46 PM,41.834609981,-87.630791672,POINT (-87.630791672 41.834609981)
JH404072,08/27/2024 11:30:00 AM,0000X E 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0211,002,3,35,08B,1177046,1881845,2024,12/21/2024 03:40:46 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
JH403072,08/26/2024 03:56:00 PM,031XX S MICHIGAN AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,GAS STATION,false,false,0211,002,3,35,26,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH402963,08/26/2024 03:15:00 PM,001XX E 35TH ST,THEFT,$500 AND UNDER,SIDEWALK,false,false,0211,002,3,35,06,1177924,1881826,2024,12/21/2024 03:40:46 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
JH400413,08/24/2024 03:28:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,0211,002,3,35,26,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH398610,08/22/2024 03:23:00 PM,033XX S Michigan Ave,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,0211,002,3,35,06,1177742,1882976,2024,12/21/2024 03:40:46 PM,41.834210013,-87.623317682,POINT (-87.623317682 41.834210013)
JH399256,08/22/2024 03:45:00 AM,001XX W 35TH ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0211,002,11,35,04B,1176011,1881780,2024,12/21/2024 03:40:46 PM,41.830967178,-87.629705039,POINT (-87.629705039 41.830967178)
JH393317,08/18/2024 07:30:00 PM,0000X W 35TH ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,false,true,0213,002,3,35,04A,1176687,1881798,2024,12/21/2024 03:40:46 PM,41.831001351,-87.627224232,POINT (-87.627224232 41.831001351)
JH397779,08/18/2024 06:06:00 PM,031XX S STATE ST,THEFT,OVER $500,SIDEWALK,false,false,0211,002,3,35,06,1176842,1884292,2024,12/21/2024 03:40:46 PM,41.837841585,-87.626580244,POINT (-87.626580244 41.837841585)
JH404114,08/18/2024 10:00:00 AM,033XX S STATE ST,THEFT,OVER $500,STREET,false,false,0211,002,3,35,06,1176884,1882860,2024,12/21/2024 03:40:46 PM,41.833911118,-87.626469369,POINT (-87.626469369 41.833911118)
JH396379,08/17/2024 05:00:00 PM,032XX S STATE ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0211,002,3,35,06,1176864,1883625,2024,12/21/2024 03:40:46 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
JH391653,08/17/2024 05:00:00 AM,034XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,0211,002,3,35,07,1177759,1882188,2024,12/21/2024 03:40:46 PM,41.832047294,-87.623279205,POINT (-87.623279205 41.832047294)
JH393836,08/17/2024 01:30:00 AM,035XX S FEDERAL ST,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0213,002,3,35,03,1176229,1881694,2024,12/21/2024 03:40:46 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
JH397687,08/16/2024 04:53:00 PM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0133,001,4,35,11,1177749,1884891,2024,12/21/2024 03:40:46 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JH389259,08/15/2024 03:05:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,0211,002,3,35,26,1177699,1884310,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JH387815,08/13/2024 08:30:00 PM,029XX S STATE ST,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0133,001,3,35,06,1176763,1885284,2024,12/21/2024 03:40:46 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
